Customer_Tenure,Last_Engagement_Days,Total_Interactions,Time_Spent_per_Session,Feature_Usage_Variability,Weekend_Engagement,Support_Tickets_Opened,Months_Since_Last_Upgrade,Auto_Renewal_Enabled,Discount_Usage_Frequency,Average_Purchase_Interval,Last_Payment_Amount,Failed_Payment_Count,Sentiment_Score,Review_Count,Social_Media_Engagement,Referral_Count,Bug_Report_Submissions,Revenue,Churn,Log_Lifetime_Value,Log_Customer_Monetary_Value,Engagement_Score,Interaction_FeatureUsage_LastEngagement,Interaction_Subscription_Discount,Interaction_Engagement_Subscription,Engagement_Ratio,Lifetime_Div_Discount,Preferred_Communication_Freq,Age_Group_25-34,Age_Group_35-44,Age_Group_45-54,Age_Group_55+,Gender_Male,Gender_Non-binary,Region_International,Region_North,Region_South,Region_West,Subscription_Type_Free,Subscription_Type_Premium,Subscription_Type_VIP,Payment_Frequency_One-time,Payment_Frequency_Yearly,Payment_Method_Credit Card,Payment_Method_PayPal,Most_Used_Feature_Feature_B,Most_Used_Feature_Feature_C,Most_Used_Feature_Feature_D,Least_Used_Feature_Feature_B,Least_Used_Feature_Feature_C,Least_Used_Feature_Feature_D,Season_Spring,Season_Summer,Season_Winter
0.41379310344827586,0.31843575418994413,0.11066398390342053,0.44827586206896547,0.6000000000000001,0.59,0.2222222222222222,0.2608695652173913,1.0,0.7857142857142857,0.603448275862069,0.7810526315789473,0.0,0.25,0.7959183673469387,0.42,0.2,0.3333333333333333,0.33109243697478996,1,0.8333333333333333,0.8000000000000002,0.2536764705882353,0.19213483146067417,0.0,0.0,0.011383368705382983,0.029850746268656716,0.6666666666666661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3103448275862069,0.7150837988826816,0.08048289738430583,0.6551724137931035,0.4,0.74,0.3333333333333333,0.5217391304347826,0.0,1.0,0.5517241379310345,0.38105263157894737,0.25,0.64,0.5918367346938775,0.8,0.0,0.3333333333333333,0.2957983193277311,1,0.5,0.6,0.3272058823529412,0.2876404494382023,0.38888888888888884,0.1310861423220974,0.021416168242330696,0.0024875621890547263,0.6666666666666661,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.37931034482758624,0.446927374301676,0.06237424547283703,0.3793103448275862,0.6000000000000001,0.81,0.2222222222222222,0.9565217391304348,0.0,0.07142857142857142,0.0,0.5326315789473685,0.25,0.9500000000000001,0.8979591836734693,0.67,1.0,1.0,0.06554621848739496,1,0.6666666666666666,0.8000000000000002,0.22426470588235292,0.26966292134831465,0.027777777777777776,0.09612983770287141,0.019969129847578624,0.06716417910447761,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.9310344827586207,0.8715083798882682,0.028169014084507046,0.13793103448275862,0.8,0.13,0.8888888888888888,0.21739130434782608,1.0,0.07142857142857142,0.8965517241379309,0.37894736842105264,0.25,0.05,0.9387755102040816,0.13,0.8,0.3333333333333333,0.011764705882352941,1,0.6666666666666666,0.8000000000000002,0.036764705882352935,0.7011235955056181,0.0,0.0,0.013409222458035885,0.06716417910447761,0.6666666666666661,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.6379310344827586,0.46368715083798884,0.12273641851106641,0.27586206896551724,0.4,0.02,0.3333333333333333,0.17391304347826086,0.0,0.21428571428571427,0.08620689655172414,0.8252631578947368,0.25,0.79,0.8979591836734693,0.29,0.2,0.6666666666666666,0.13781512605042018,1,0.6666666666666666,0.8000000000000002,0.12867647058823528,0.1865168539325843,0.16666666666666666,0.12734082397003746,0.004630522863206638,0.03482587064676617,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.2931034482758621,0.03910614525139665,0.5694164989939638,0.7241379310344828,0.4,0.3,0.7777777777777777,0.0,0.0,0.07142857142857142,0.017241379310344827,0.6147368421052631,0.0,0.26,0.4081632653061224,0.07,0.4,0.3333333333333333,0.02184873949579832,1,0.3333333333333333,0.8000000000000002,0.5955882352941176,0.015730337078651686,0.027777777777777776,0.22222222222222224,0.0027976075631873432,0.007462686567164179,0.6666666666666661,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4310344827586207,0.1564245810055866,0.41851106639839036,0.13793103448275862,0.6000000000000001,0.63,0.7777777777777777,0.7391304347826086,1.0,0.9285714285714285,0.9655172413793103,0.4694736842105263,0.25,0.73,0.02040816326530612,0.53,1.0,0.6666666666666666,0.5663865546218487,1,0.5,0.6,0.33455882352941174,0.09438202247191012,0.7222222222222222,0.2671660424469413,0.0016399768473856842,0.0024875621890547263,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.08620689655172414,0.6201117318435755,0.6418511066398391,0.5862068965517242,0.8,0.15,0.4444444444444444,0.6086956521739131,1.0,0.5714285714285714,0.8965517241379309,0.23368421052631577,0.25,0.72,0.24489795918367346,0.65,0.0,0.3333333333333333,0.1411764705882353,1,0.6666666666666666,0.6,0.5698529411764706,0.4988764044943821,0.2222222222222222,0.21348314606741572,0.0018329153000192938,0.014925373134328358,0.6666666666666661,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.05172413793103448,0.9944134078212291,0.9919517102615695,0.5517241379310345,0.6000000000000001,0.47000000000000003,0.4444444444444444,0.9565217391304348,1.0,1.0,0.9999999999999999,0.6884210526315789,0.0,0.46,0.02040816326530612,1.0,0.6000000000000001,0.0,0.823529411764706,1,0.6666666666666666,0.8000000000000002,0.8125,0.6000000000000001,0.7777777777777777,0.5917602996254682,0.001350569168435269,0.009950248756218905,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7413793103448275,0.893854748603352,0.37424547283702214,0.5172413793103449,1.0,0.5,0.5555555555555556,0.3913043478260869,0.0,0.7857142857142857,0.9999999999999999,0.7221052631578947,0.25,0.6900000000000001,0.8571428571428571,0.03,0.8,0.6666666666666666,0.05714285714285715,1,0.6666666666666666,0.8000000000000002,0.4264705882352941,0.8988764044943821,0.3055555555555555,0.16479400749063672,0.0035693613737217823,0.009950248756218905,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.8620689655172413,0.7262569832402235,1.0,0.6896551724137931,0.6000000000000001,0.59,1.0,0.08695652173913043,0.0,0.5714285714285714,0.06896551724137931,0.7221052631578947,0.0,0.44,0.8979591836734693,0.73,1.0,0.3333333333333333,0.020168067226890758,1,0.3333333333333333,0.8000000000000002,0.8786764705882353,0.43820224719101125,0.0,0.0,0.0016399768473856842,0.0024875621890547263,0.6666666666666661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.4827586206896552,0.9050279329608939,0.8873239436619719,0.8275862068965517,0.6000000000000001,0.51,0.6666666666666666,0.17391304347826086,0.0,0.07142857142857142,0.4310344827586207,0.027368421052631577,0.25,0.34,0.6122448979591836,0.8300000000000001,0.4,0.0,0.22184873949579834,1,0.8333333333333333,0.6,0.8492647058823529,0.5460674157303371,0.05555555555555555,0.616729088639201,0.002122322978969708,0.18407960199004975,0.6666666666666661,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.9999999999999999,0.5977653631284916,0.25955734406438635,0.3103448275862069,0.0,0.5,1.0,1.0,0.0,0.0,0.689655172413793,0.9473684210526315,0.0,0.47000000000000003,0.18367346938775508,0.59,0.4,1.0,0.07058823529411765,1,0.8333333333333333,0.8000000000000002,0.28308823529411764,0.0,0.0,0.11610486891385768,0.003665830600038588,0.3656716417910448,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.27586206896551724,0.10614525139664804,0.585513078470825,0.1724137931034483,0.4,0.07,0.3333333333333333,0.30434782608695654,1.0,1.0,0.8965517241379309,0.783157894736842,0.75,0.38,0.42857142857142855,0.98,0.4,0.3333333333333333,0.0033613445378151263,1,0.3333333333333333,0.8000000000000002,0.3786764705882353,0.04269662921348315,0.38888888888888884,0.14856429463171036,0.0006752845842176347,0.0,0.6666666666666661,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7241379310344828,0.4022346368715084,0.227364185110664,0.1724137931034483,0.8,0.09,0.5555555555555556,0.9130434782608695,1.0,0.6428571428571428,0.793103448275862,0.7999999999999999,0.0,0.4,0.9387755102040816,0.73,0.8,0.6666666666666666,0.1781512605042017,1,1.0,1.0,0.16544117647058826,0.32359550561797756,0.0,0.0,0.0019293845263360985,0.09950248756218905,0.6666666666666661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7241379310344828,0.9273743016759777,0.39839034205231394,0.27586206896551724,0.2,0.43,0.6666666666666666,0.8695652173913043,1.0,0.5714285714285714,0.20689655172413793,0.6842105263157895,0.0,0.61,0.5714285714285714,0.91,0.0,0.0,0.8789915966386556,1,0.8333333333333333,0.8000000000000002,0.34558823529411764,0.1865168539325843,0.0,0.0,0.0020258537526529033,0.03980099502487562,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.017241379310344827,0.5642458100558659,0.17706237424547286,0.10344827586206896,0.2,0.3,0.1111111111111111,0.6956521739130435,1.0,0.5,0.017241379310344827,0.042105263157894736,0.0,0.02,0.26530612244897955,0.0,0.8,0.3333333333333333,0.12100840336134455,1,0.8333333333333333,0.6,0.1360294117647059,0.11348314606741575,0.19444444444444442,0.066167290886392,0.002508199884236928,0.04477611940298507,0.6666666666666661,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5689655172413792,0.9608938547486033,0.43058350100603626,0.8275862068965517,0.4,0.6900000000000001,0.6666666666666666,0.7391304347826086,1.0,0.9285714285714285,0.9999999999999999,0.8021052631578948,0.5,0.6900000000000001,0.18367346938775508,0.21,0.8,1.0,0.2319327731092437,1,0.8333333333333333,0.8000000000000002,0.5955882352941176,0.3865168539325843,0.3611111111111111,0.22222222222222224,0.004726992089523442,0.02487562189054726,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.9310344827586207,0.9497206703910615,0.8913480885311872,0.13793103448275862,0.8,0.86,0.5555555555555556,0.5217391304347826,1.0,0.14285714285714285,0.05172413793103448,0.10526315789473684,0.75,0.45,0.3469387755102041,0.9,0.2,0.0,0.06890756302521009,1,0.6666666666666666,0.6,0.6507352941176471,0.7640449438202248,0.05555555555555555,0.24094881398252185,0.0008682230368512443,0.04477611940298507,0.6666666666666661,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,0.6145251396648045,0.4064386317907445,0.0,0.8,0.44,0.6666666666666666,0.8695652173913043,0.0,0.07142857142857142,0.15517241379310345,0.7263157894736842,0.25,0.65,0.02040816326530612,0.21,0.2,0.0,0.05882352941176471,1,0.5,0.8000000000000002,0.2536764705882353,0.49438202247191015,0.027777777777777776,0.10611735330836454,0.0007717538105344395,0.02487562189054726,0.6666666666666661,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.603448275862069,0.4748603351955307,0.048289738430583505,0.5172413793103449,0.4,0.65,0.3333333333333333,0.30434782608695654,1.0,0.7857142857142857,0.7413793103448275,0.8863157894736842,0.0,0.37,0.6122448979591836,0.47000000000000003,0.0,0.3333333333333333,0.30420168067226894,1,1.0,1.0,0.24632352941176466,0.1910112359550562,0.3055555555555555,0.10362047440699126,0.02874782944240787,0.0845771144278607,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7241379310344828,0.6368715083798883,0.23340040241448695,0.7931034482758621,0.4,0.73,0.4444444444444444,0.5217391304347826,1.0,0.07142857142857142,0.7758620689655172,0.031578947368421054,0.25,0.5700000000000001,0.02040816326530612,0.16,0.6000000000000001,1.0,0.03529411764705882,1,0.5,0.4,0.46691176470588236,0.2561797752808989,0.027777777777777776,0.17852684144818975,0.008489291915878834,0.02487562189054726,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.27586206896551724,0.8379888268156425,0.08048289738430583,0.0,0.6000000000000001,0.89,1.0,0.7826086956521738,1.0,0.07142857142857142,0.15517241379310345,0.28210526315789475,0.0,0.07,0.08163265306122448,0.9,0.2,0.6666666666666666,0.040336134453781515,1,0.8333333333333333,0.8000000000000002,0.11029411764705883,0.5056179775280899,0.027777777777777776,0.05742821473158552,0.007524599652710785,0.18407960199004975,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.9999999999999999,0.2346368715083799,0.8611670020120725,0.8620689655172414,0.2,0.7000000000000001,0.5555555555555556,0.7391304347826086,1.0,0.0,0.3620689655172414,0.07578947368421052,0.0,0.86,0.12244897959183673,0.5,0.6000000000000001,1.0,0.09915966386554623,1,0.5,0.4,0.8713235294117647,0.04719101123595506,0.0,0.0,0.0024117306579201233,0.0472636815920398,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.32758620689655177,0.4245810055865922,0.6901408450704226,0.3793103448275862,0.8,0.22,1.0,1.0,1.0,0.7857142857142857,0.6724137931034483,0.3726315789473684,0.5,0.8,0.3877551020408163,0.36,0.8,0.6666666666666666,0.06554621848739496,1,0.3333333333333333,0.6,0.5367647058823529,0.3415730337078652,0.0,0.0,0.0012540999421184642,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.39655172413793105,0.8659217877094972,0.8511066398390342,0.4827586206896552,0.2,0.18,0.3333333333333333,0.0,0.0,0.14285714285714285,0.41379310344827586,0.029473684210526315,0.0,0.77,0.5510204081632653,0.97,0.6000000000000001,0.0,0.0638655462184874,1,1.0,0.8000000000000002,0.6654411764705882,0.17415730337078653,0.1111111111111111,0.4918851435705368,0.0011576307158016595,0.3333333333333333,0.6666666666666661,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.8448275862068965,0.7597765363128491,0.7344064386317908,0.0,0.6000000000000001,0.43,0.7777777777777777,0.2608695652173913,1.0,1.0,0.2413793103448276,0.5831578947368421,0.0,0.02,0.24489795918367346,0.48,0.0,0.6666666666666666,0.3226890756302521,1,0.6666666666666666,0.8000000000000002,0.4522058823529411,0.45842696629213486,0.0,0.0,0.00038587690526721953,0.009950248756218905,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4827586206896552,0.2122905027932961,0.19315895372233402,1.0,0.6000000000000001,0.84,0.4444444444444444,0.3913043478260869,1.0,0.6428571428571428,0.12068965517241378,0.30315789473684207,0.0,0.05,0.6326530612244897,0.09,0.8,0.0,0.06554621848739496,1,0.0,0.6,0.5294117647058824,0.12808988764044946,0.25,0.19975031210986266,0.012637468647501447,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.13793103448275862,0.0558659217877095,0.4587525150905433,0.6896551724137931,1.0,0.01,0.4444444444444444,0.13043478260869565,1.0,1.0,0.3620689655172414,0.28421052631578947,0.25,0.12,0.8163265306122448,0.2,1.0,0.0,0.033613445378151266,1,0.5,0.6,0.4779411764705882,0.05617977528089888,0.7777777777777777,0.3645443196004994,0.002894076789504148,0.0024875621890547263,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6206896551724137,0.8547486033519553,0.6277665995975855,0.8275862068965517,0.8,0.04,0.7777777777777777,0.7826086956521738,1.0,0.42857142857142855,0.7758620689655172,0.6294736842105263,0.0,0.6900000000000001,0.836734693877551,0.33,0.8,0.3333333333333333,0.04369747899159664,1,0.8333333333333333,0.8000000000000002,0.6360294117647058,0.6876404494382024,0.0,0.0,0.002508199884236928,0.05223880597014925,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.603448275862069,0.8603351955307262,0.7062374245472838,0.3103448275862069,0.8,0.78,0.7777777777777777,0.34782608695652173,0.0,1.0,0.7586206896551724,0.07789473684210527,0.0,0.81,0.4081632653061224,0.97,0.6000000000000001,0.3333333333333333,1.0,1,0.3333333333333333,0.4,0.5882352941176471,0.6921348314606742,0.0,0.0,0.0015435076210688786,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
